Date_time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Day sin,Day cos,Year sin,Year cos
2004-05-26 18:00:00,0.0,1131.0,22.6,1368.0,0.0,933.0,1707.0,1284.0,28.6,18.7,0.7216,-1.0,-3.0081982571807313e-12,0.5820925467390958,-0.8131225412142954
2004-05-26 19:00:00,0.0,1130.0,22.7,1368.0,0.0,933.0,1709.0,1269.0,26.7,19.5,0.6754,-0.9659258262912129,0.25881904509451703,0.5815095653472133,-0.8135395659767846
2004-05-26 20:00:00,0.0,1123.0,20.3,1304.0,0.0,939.0,1720.0,1290.0,25.0,24.4,0.7616,-0.8660254037839447,0.5000000000008556,0.5809262851891165,-0.8139561727613922
2004-05-26 21:00:00,0.0,1069.0,13.1,1086.0,0.0,1064.0,1536.0,1119.0,22.8,28.4,0.7804,-0.7071067811895809,0.7071067811835141,0.5803427065644813,-0.8143723613540752
2004-05-26 22:00:00,0.0,1021.0,10.9,1010.0,0.0,1116.0,1480.0,1027.0,21.7,29.2,0.7458,-0.5000000000082859,0.8660254037796548,0.579758829773137,-0.8147881315410055
2004-05-26 23:00:00,0.0,1101.0,13.3,1093.0,0.0,1012.0,1564.0,1155.0,21.1,30.9,0.7617,-0.25881904510280446,0.9659258262889923,0.5791746551150659,-0.8152034831085699
2004-05-27 00:00:00,0.0,1026.0,9.5,960.0,0.0,1072.0,1471.0,1078.0,19.9,36.3,0.8349,-5.57154240877525e-12,1.0,0.5785901828904038,-0.8156184158433704
2004-05-27 01:00:00,0.0,949.0,6.6,841.0,0.0,1155.0,1393.0,954.0,18.6,39.3,0.8355,0.25881904509204107,0.9659258262918763,0.5780054133994157,-0.8160329295322405
2004-05-27 02:00:00,0.0,846.0,3.6,687.0,0.0,1295.0,1288.0,726.0,18.6,38.8,0.8228,0.4999999999986357,0.8660254037852263,0.5774203469425889,-0.8164470239621798
2004-05-27 03:00:00,0.0,811.0,2.3,606.0,0.0,1417.0,1248.0,656.0,19.0,38.9,0.8468,0.7071067811817016,0.7071067811913935,0.5768349838204941,-0.8168606989204527
2004-05-27 04:00:00,0.0,803.0,2.0,586.0,0.0,1442.0,1232.0,573.0,18.0,40.9,0.8394,0.8660254037856491,0.49999999999790357,0.5762493243338773,-0.8172739541945222
2004-05-27 05:00:00,0.0,882.0,4.1,715.0,0.0,1246.0,1367.0,780.0,15.5,48.6,0.8505,0.9659258262883288,0.2588190451052804,0.5756633687836369,-0.8176867895720674
2004-05-27 06:00:00,0.0,963.0,6.5,836.0,0.0,1085.0,1429.0,920.0,16.0,47.9,0.8659,1.0,8.134886560369769e-12,0.5750771174708232,-0.8180992048409832
2004-05-27 07:00:00,0.0,1413.0,24.8,1424.0,0.0,739.0,2102.0,1544.0,17.0,46.0,0.883,0.9659258262887734,-0.25881904510362114,0.5744905706966388,-0.8185111997893799
2004-05-27 08:00:00,0.0,1485.0,34.4,1650.0,0.0,632.0,2337.0,1789.0,19.0,41.6,0.9039,0.866025403786508,-0.49999999999641576,0.5739037287624146,-0.8189227742056004
2004-05-27 09:00:00,0.0,1354.0,24.5,1418.0,0.0,749.0,2043.0,1629.0,21.8,35.0,0.9002,0.707106781193206,-0.707106781179889,0.573316591969703,-0.8193339278781546
2004-05-27 10:00:00,0.0,1074.0,9.0,939.0,0.0,1071.0,1513.0,997.0,25.6,28.0,0.9088,0.5000000000001235,-0.8660254037843674,0.5727291606201379,-0.8197446605958176
2004-05-27 11:00:00,0.0,1022.0,8.4,914.0,0.0,1132.0,1446.0,847.0,26.4,23.1,0.7853,0.25881904510775644,-0.9659258262876654,0.5721414350155283,-0.8201549721475643
2004-05-27 12:00:00,0.0,1100.0,11.5,1034.0,0.0,995.0,1586.0,958.0,27.1,24.2,0.856,1.0698230711964288e-11,-1.0,0.5715534154578339,-0.8205648623225861
2004-05-27 13:00:00,0.0,1073.0,12.1,1052.0,0.0,1009.0,1574.0,854.0,27.5,20.9,0.7565,-0.2588190451011451,-0.9659258262894369,0.5709651022491655,-0.8209743309102909
2004-05-27 14:00:00,0.0,1049.0,10.1,983.0,0.0,1071.0,1515.0,782.0,29.5,19.7,0.8015,-0.49999999999419587,-0.8660254037877897,0.5703764956917852,-0.8213833777003032
2004-05-27 15:00:00,0.0,1086.0,11.9,1048.0,0.0,1016.0,1580.0,888.0,30.6,18.6,0.8014,-0.7071067811883662,-0.7071067811847289,0.5697875960880818,-0.8217920024824803
2004-05-27 16:00:00,0.0,1059.0,11.3,1027.0,0.0,1066.0,1521.0,764.0,31.3,15.8,0.7106,-0.8660254037830857,-0.5000000000023433,0.5691984037406652,-0.8222002050468479
2004-05-27 17:00:00,0.0,1244.0,20.2,1301.0,0.0,842.0,1801.0,1170.0,29.4,21.0,0.8452,-0.965925826287002,-0.2588190451102324,0.5686089189522254,-0.822607985183697
2004-05-27 18:00:00,0.0,1320.0,24.8,1423.0,0.0,767.0,1986.0,1385.0,27.0,23.5,0.8256,-1.0,1.2903403648080453e-12,0.5680191420256263,-0.8230153426835197
2004-05-27 19:00:00,0.0,1236.0,20.3,1304.0,0.0,822.0,1868.0,1237.0,25.8,26.7,0.8758,-0.9659258262901004,0.25881904509866915,0.5674290732638815,-0.8234222773370251
2004-05-27 20:00:00,0.0,1136.0,16.2,1187.0,0.0,904.0,1735.0,1127.0,23.7,28.4,0.8225,-0.8660254037890713,0.4999999999919759,0.5668387129701548,-0.8238287889351394
2004-05-27 21:00:00,0.0,1110.0,13.3,1093.0,0.0,961.0,1661.0,1091.0,21.3,33.0,0.8284,-0.7071067811865414,0.7071067811865537,0.5662480614477597,-0.8242348772690065
2004-05-27 22:00:00,0.0,1026.0,10.3,990.0,0.0,1032.0,1553.0,972.0,20.5,35.3,0.8435,-0.5000000000045632,0.866025403781804,0.5656571190001359,-0.8246405421300035
2004-05-27 23:00:00,0.0,1038.0,9.6,961.0,0.0,1026.0,1530.0,949.0,19.4,38.1,0.8511,-0.2588190451127084,0.9659258262863385,0.565065885930943,-0.825045783309677
2004-05-28 00:00:00,0.0,975.0,7.8,892.0,0.0,1015.0,1480.0,890.0,19.4,40.7,0.9045,-1.2730037867864736e-12,1.0,0.5644743625439193,-0.8254506005998397
2004-05-28 01:00:00,0.0,908.0,6.1,814.0,0.0,1089.0,1403.0,763.0,17.8,44.9,0.903,0.25881904509619313,0.9659258262907637,0.563882549142976,-0.8258549937925055
2004-05-28 02:00:00,0.0,896.0,6.2,820.0,0.0,1074.0,1439.0,833.0,16.6,49.7,0.9295,0.5000000000023583,0.866025403783077,0.5632904460321732,-0.8262589626799067
2004-05-28 03:00:00,0.0,810.0,3.8,697.0,0.0,1221.0,1321.0,675.0,16.5,48.6,0.9028,0.7071067811847411,0.707106781188354,0.5626980535157197,-0.8266625070544933
2004-05-28 04:00:00,0.0,789.0,2.8,638.0,0.0,1305.0,1309.0,672.0,15.2,53.6,0.919,0.8660254037805224,0.5000000000067832,0.5621053718979733,-0.8270656267089336
2004-05-28 05:00:00,0.0,814.0,3.4,678.0,0.0,1276.0,1339.0,626.0,15.5,51.7,0.9019,0.9659258262894413,0.2588190451011284,0.5615124014834165,-0.8274683214361299
2004-05-28 06:00:00,0.0,958.0,8.2,907.0,0.0,992.0,1536.0,882.0,14.9,54.8,0.9247,1.0,3.836347938380992e-12,0.560919142576751,-0.8278705910291551
2004-05-28 07:00:00,0.0,1213.0,19.2,1274.0,0.0,762.0,1914.0,1264.0,16.3,51.3,0.9416,0.9659258262914272,-0.25881904509371706,0.560325595482756,-0.8282724352813481
2004-05-28 08:00:00,0.0,1221.0,22.6,1367.0,0.0,722.0,2008.0,1330.0,18.4,45.7,0.9559,0.8660254037843588,-0.5000000000001384,0.5597317605063822,-0.8286738539862507
2004-05-28 09:00:00,0.0,1245.0,19.4,1281.0,0.0,774.0,1952.0,1324.0,20.8,43.6,1.0614,0.7071067811901665,-0.7071067811829286,0.5591376379527285,-0.8290748469376233
2004-05-28 10:00:00,0.0,1050.0,9.6,963.0,0.0,998.0,1609.0,901.0,24.3,35.1,1.0477,0.500000000009003,-0.8660254037792408,0.5585432281270413,-0.8294754139294449
2004-05-28 11:00:00,0.0,1048.0,9.8,969.0,0.0,1012.0,1600.0,852.0,26.4,29.3,0.9889,0.2588190451036044,-0.9659258262887779,0.5579485313347146,-0.8298755547559135
2004-05-28 12:00:00,0.0,1141.0,14.4,1128.0,0.0,902.0,1738.0,1009.0,28.3,25.0,0.9495,6.3996920899755114e-12,-1.0,0.5573535478812663,-0.8302752692114616
2004-05-28 13:00:00,0.0,1052.0,12.1,1053.0,0.0,949.0,1641.0,831.0,28.9,23.7,0.9285,-0.2588190451052972,-0.9659258262883244,0.5567582780724326,-0.8306745570906935
2004-05-28 14:00:00,0.0,1152.0,13.5,1099.0,0.0,908.0,1706.0,954.0,28.5,25.8,0.9931,-0.49999999999791855,-0.8660254037856403,0.5561627222140255,-0.8310734181884802
2004-05-28 15:00:00,1.7,1026.0,12.3,1061.0,133.0,982.0,1564.0,814.0,29.6,18.9,0.7692,-0.707106781181116,-0.7071067811919791,0.5555668806120282,-0.8314718522998962
2004-05-28 16:00:00,1.7,1039.0,12.2,1055.0,131.0,966.0,1590.0,845.0,28.0,23.2,0.8613,-0.866025403785235,-0.4999999999986207,0.5549707535725702,-0.8318698592202349
2004-05-28 17:00:00,2.1,1148.0,12.5,1067.0,133.0,887.0,1790.0,956.0,23.6,41.0,1.1786,-0.9659258262881145,-0.2588190451060804,0.5543743414019279,-0.8322674387450099
2004-05-28 18:00:00,2.2,1176.0,13.9,1114.0,141.0,843.0,1805.0,1102.0,21.5,48.1,1.2148,-1.0,-8.96303624157003e-12,0.553777644406524,-0.8326645906699537
2004-05-28 19:00:00,1.8,1100.0,11.4,1028.0,112.0,900.0,1710.0,994.0,22.1,44.1,1.1573,-0.9659258262889878,0.25881904510282117,0.5531806628929041,-0.8330613147910346
2004-05-28 20:00:00,1.8,1081.0,10.4,992.0,147.0,959.0,1680.0,935.0,20.2,47.2,1.1043,-0.866025403786922,0.49999999999569855,0.5525833971678309,-0.8334576109043934
2004-05-28 21:00:00,0.9,976.0,7.0,858.0,104.0,1070.0,1547.0,839.0,20.0,47.6,1.103,-0.7071067811937917,0.7071067811793035,0.5519858475381421,-0.8338534788064381
2004-05-28 22:00:00,1.0,979.0,7.0,857.0,97.0,1082.0,1546.0,797.0,19.8,46.8,1.0697,-0.5000000000008405,0.8660254037839533,0.5513880143108448,-0.8342489182937809
2004-05-28 23:00:00,2.0,1092.0,11.3,1024.0,128.0,937.0,1706.0,968.0,19.6,47.0,1.0606,-0.25881904510855636,0.965925826287451,0.5507898977930922,-0.8346439291632541
2004-05-29 00:00:00,1.8,1044.0,9.2,946.0,138.0,1009.0,1594.0,886.0,19.3,46.3,1.0279,-1.1526380393164548e-11,1.0,0.5501914982921825,-0.8350385112119101
2004-05-29 01:00:00,1.1,940.0,6.8,849.0,93.0,1091.0,1509.0,764.0,18.5,48.7,1.0286,0.25881904510034515,0.9659258262896513,0.5495928161155597,-0.8354326642370219
2004-05-29 02:00:00,0.6,892.0,5.1,767.0,71.0,1180.0,1466.0,657.0,18.0,51.4,1.0504,0.4999999999934787,0.8660254037882037,0.5489938515707892,-0.8358263880360983
2004-05-29 03:00:00,0.3,838.0,3.4,675.0,0.0,1302.0,1390.0,540.0,17.9,50.8,1.0355,0.7071067811877807,0.7071067811853144,0.5483946049656525,-0.8362196824068218
2004-05-29 04:00:00,0.0,853.0,4.3,727.0,44.0,1179.0,1417.0,621.0,17.7,51.9,1.0379,0.8660254037826716,0.5000000000030606,0.5477950766080052,-0.8366125471471425
2004-05-29 05:00:00,0.0,738.0,1.5,545.0,18.0,1562.0,1266.0,450.0,17.7,49.7,0.997,0.9659258262867876,0.2588190451110324,0.547195266805871,-0.8370049820552155
2004-05-29 06:00:00,0.1,762.0,2.0,581.0,41.0,1588.0,1277.0,434.0,17.9,46.1,0.9383,1.0,-4.621906836077843e-13,0.5465951758674183,-0.8373969869294169
2004-05-29 07:00:00,0.5,841.0,4.0,713.0,84.0,1293.0,1356.0,559.0,18.4,43.9,0.9192,0.9659258262903146,-0.2588190450978692,0.5459948041009602,-0.8377885615683435
2004-05-29 08:00:00,0.6,843.0,4.0,712.0,77.0,1303.0,1343.0,548.0,18.9,42.1,0.9081,0.8660254037894854,-0.49999999999125877,0.5453941518149538,-0.8381797057708132
2004-05-29 09:00:00,0.5,841.0,4.0,713.0,73.0,1326.0,1330.0,525.0,19.2,39.7,0.8728,0.707106781187127,-0.7071067811859679,0.5447932193179764,-0.838570419335881
2004-05-29 10:00:00,0.7,862.0,4.2,721.0,72.0,1329.0,1335.0,522.0,20.8,36.6,0.8878,0.5000000000052806,-0.8660254037813899,0.5441920069188212,-0.8389607020627758
2004-05-29 11:00:00,0.7,869.0,4.5,740.0,77.0,1296.0,1366.0,535.0,21.3,35.8,0.8975,0.2588190451135084,-0.9659258262861241,0.5435905149263532,-0.8393505537509951
2004-05-29 12:00:00,0.9,894.0,6.0,810.0,82.0,1204.0,1421.0,585.0,21.8,34.9,0.9004,2.1011534679867344e-12,-1.0,0.5429887436496053,-0.839739974200242
2004-05-29 13:00:00,0.7,844.0,4.8,755.0,67.0,1284.0,1350.0,521.0,22.8,31.4,0.8615,-0.25881904509539316,-0.9659258262909781,0.5423866933977536,-0.8401289632104414
2004-05-29 14:00:00,0.4,823.0,3.8,699.0,59.0,1382.0,1311.0,493.0,22.9,31.3,0.862,-0.5000000000016411,-0.8660254037834911,0.5417843644801177,-0.8405175205817396
2004-05-29 15:00:00,0.5,843.0,4.2,719.0,61.0,1353.0,1330.0,501.0,22.9,30.7,0.8461,-0.7071067811841555,-0.7071067811889395,0.5411817572061602,-0.8409056461145047
2004-05-29 16:00:00,0.6,865.0,5.1,767.0,76.0,1279.0,1369.0,559.0,23.8,29.2,0.8499,-0.8660254037801083,-0.5000000000075003,0.5405788718854632,-0.8412933396093422
2004-05-29 17:00:00,0.6,873.0,5.6,792.0,73.0,1247.0,1397.0,589.0,23.2,30.2,0.8442,-0.9659258262892271,-0.25881904510192827,0.5399757088278229,-0.8416806008670333
2004-05-29 18:00:00,0.8,899.0,5.8,803.0,87.0,1221.0,1426.0,596.0,22.4,31.3,0.8365,-1.0,-4.664497619581253e-12,0.5393722683431067,-0.8420674296886276
2004-05-29 19:00:00,1.0,921.0,7.0,856.0,98.0,1163.0,1437.0,681.0,21.7,32.2,0.825,-0.9659258262916416,0.2588190450929172,0.5387685507413483,-0.8424538258753812
2004-05-29 20:00:00,1.2,937.0,7.9,893.0,123.0,1106.0,1463.0,783.0,20.8,33.2,0.8061,-0.8660254037847728,0.49999999999942124,0.5381645563327242,-0.8428397892287728
2004-05-29 21:00:00,1.0,901.0,6.5,834.0,102.0,1177.0,1408.0,738.0,20.1,35.0,0.8149,-0.7071067811907521,0.7071067811823429,0.5375602854275525,-0.8432253195505033
2004-05-29 22:00:00,1.3,955.0,8.5,918.0,102.0,1056.0,1511.0,762.0,19.5,36.9,0.8258,-0.5000000000097203,0.8660254037788266,0.5369557383362938,-0.8436104166424959
2004-05-29 23:00:00,2.7,1065.0,13.7,1106.0,142.0,897.0,1707.0,929.0,19.0,38.2,0.8327,-0.2588190451044043,0.9659258262885636,0.5363509153695265,-0.8439950803069121
2004-05-30 00:00:00,2.7,1035.0,13.8,1110.0,148.0,907.0,1652.0,1044.0,18.5,39.4,0.832,-7.227841771175772e-12,1.0,0.5357458168380427,-0.8443793103460899
2004-05-30 01:00:00,1.6,956.0,9.1,945.0,107.0,1030.0,1509.0,892.0,17.8,41.7,0.844,0.25881904510449727,0.9659258262885386,0.5351404430527039,-0.8447631065626362
2004-05-30 02:00:00,0.6,869.0,6.5,835.0,61.0,1078.0,1437.0,807.0,19.2,42.0,0.9248,0.4999999999972013,0.8660254037860545,0.5345347943245374,-0.845146468759365
2004-05-30 03:00:00,0.3,831.0,6.2,822.0,0.0,1085.0,1418.0,710.0,17.8,44.8,0.9048,0.7071067811805304,0.7071067811925646,0.5339288709647115,-0.8455293967393142
2004-05-30 04:00:00,0.0,815.0,5.2,774.0,43.0,1113.0,1374.0,712.0,17.0,47.7,0.9185,0.866025403784821,0.49999999999933786,0.5333226732845356,-0.8459118903057437
2004-05-30 05:00:00,0.1,781.0,3.1,661.0,25.0,1271.0,1299.0,568.0,17.2,47.2,0.9178,0.9659258262879001,0.2588190451068803,0.5327162015954603,-0.8462939492621373
2004-05-30 06:00:00,0.1,781.0,2.9,645.0,32.0,1295.0,1320.0,575.0,17.3,47.6,0.9295,1.0,9.79118592277029e-12,0.5321094562090524,-0.8466755734122171
2004-05-30 07:00:00,0.2,828.0,3.6,690.0,48.0,1263.0,1353.0,658.0,18.6,44.2,0.9385,0.9659258262892021,-0.25881904510202125,0.531502437437092,-0.847056762559883
2004-05-30 08:00:00,0.3,803.0,2.7,635.0,60.0,1417.0,1272.0,537.0,20.2,37.8,0.8837,0.8660254037873362,-0.4999999999949814,0.5308951455914274,-0.8474375165093041
2004-05-30 09:00:00,0.3,811.0,3.0,653.0,52.0,1411.0,1269.0,486.0,22.0,31.9,0.8335,0.7071067811943772,-0.7071067811787178,0.530287580984071,-0.8478178350648577
2004-05-30 10:00:00,0.4,844.0,3.7,696.0,58.0,1353.0,1292.0,507.0,25.5,25.9,0.8339,0.5000000000015579,-0.8660254037835392,0.5296797439271755,-0.8481977180311451
2004-05-30 11:00:00,0.3,833.0,3.8,697.0,54.0,1361.0,1294.0,496.0,27.5,22.8,0.8249,0.25881904510935627,-0.9659258262872367,0.5290716347330336,-0.8485771652129908
2004-05-30 12:00:00,0.3,832.0,4.2,719.0,52.0,1318.0,1299.0,502.0,28.7,20.7,0.8024,-2.197385154002042e-12,-1.0,0.5284632537140779,-0.8489561764154439
2004-05-30 13:00:00,0.1,771.0,2.6,626.0,34.0,1502.0,1210.0,430.0,29.1,19.6,0.7771,-0.2588190450995453,-0.9659258262898656,0.5278546011828562,-0.8493347514437919
2004-05-30 14:00:00,0.1,783.0,2.8,637.0,41.0,1498.0,1215.0,439.0,29.8,18.4,0.7595,-0.49999999999276146,-0.8660254037886178,0.5272456774521286,-0.8497128901035019
2004-05-30 15:00:00,0.2,815.0,4.2,723.0,41.0,1378.0,1256.0,471.0,32.0,15.0,0.7028,-0.707106781187195,-0.7071067811859,0.5266364828347219,-0.85009059220031
2004-05-30 16:00:00,0.6,912.0,6.2,819.0,65.0,1224.0,1368.0,589.0,30.3,17.0,0.7232,-0.8660254037822576,-0.5000000000037778,0.5260270176436261,-0.8504678575401614
2004-05-30 17:00:00,0.5,894.0,5.2,774.0,65.0,1239.0,1339.0,598.0,31.7,16.2,0.745,-0.9659258262865733,-0.25881904511183235,0.5254172821919706,-0.850844685929226
2004-05-30 18:00:00,0.9,963.0,7.7,885.0,84.0,1102.0,1447.0,695.0,29.2,19.6,0.7817,-1.0,-3.659589975924766e-13,0.5248072767930233,-0.8512210771738979
2004-05-30 19:00:00,1.1,990.0,8.8,930.0,89.0,1045.0,1506.0,739.0,27.4,23.8,0.858,-0.965925826290529,0.2588190450970692,0.5241970017601909,-0.8515970310807961
2004-05-30 20:00:00,1.3,1025.0,10.1,980.0,114.0,986.0,1591.0,891.0,25.0,26.9,0.8408,-0.8660254037898995,0.49999999999054157,0.5235864574069946,-0.851972547456779
2004-05-30 21:00:00,1.5,997.0,9.8,971.0,127.0,993.0,1573.0,930.0,23.6,30.1,0.8663,-0.7071067811877126,0.7071067811853824,0.5229756440471662,-0.8523476261088851
2004-05-30 22:00:00,1.2,976.0,8.4,916.0,117.0,1044.0,1515.0,880.0,22.3,33.6,0.8913,-0.5000000000059976,0.8660254037809759,0.5223645619945034,-0.8527222668444225
2004-05-30 23:00:00,0.4,878.0,5.4,784.0,46.0,1181.0,1407.0,610.0,21.4,36.9,0.9271,-0.2588190451002522,0.9659258262896762,0.5217532115629663,-0.8530964694709096
2004-05-31 00:00:00,0.2,836.0,4.3,728.0,16.0,1213.0,1353.0,518.0,20.6,39.9,0.9597,-2.9293031491869952e-12,1.0,0.5211415930666523,-0.8534702337960896
2004-05-31 01:00:00,0.3,855.0,4.8,751.0,27.0,1107.0,1418.0,664.0,19.7,43.2,0.9812,0.25881904509459325,0.9659258262911925,0.5205297068197972,-0.8538435596279309
2004-05-31 02:00:00,0.0,759.0,2.1,588.0,4.0,1323.0,1286.0,515.0,19.7,42.4,0.9636,0.5000000000009239,0.8660254037839052,0.5199175531367738,-0.8542164467746275
2004-05-31 03:00:00,0.0,738.0,1.4,539.0,0.0,1421.0,1257.0,477.0,18.9,45.0,0.9703,0.70710678118357,0.7071067811895252,0.5193051323320684,-0.8545888950446132
2004-05-31 04:00:00,0.0,736.0,1.3,528.0,19.0,1451.0,1254.0,477.0,18.7,45.4,0.9694,0.8660254037796943,0.5000000000082175,0.5186924447203773,-0.8549609042465032
2004-05-31 05:00:00,0.0,765.0,2.3,609.0,48.0,1304.0,1319.0,581.0,16.4,52.4,0.9709,0.9659258262890127,0.25881904510272824,0.518079490616461,-0.8553324741891823
2004-05-31 06:00:00,0.5,909.0,6.5,834.0,82.0,1031.0,1527.0,763.0,16.6,52.1,0.9785,1.0,5.4926473007815145e-12,0.5174662703352411,-0.8557036046817468
2004-05-31 07:00:00,1.6,1108.0,14.2,1123.0,167.0,804.0,1801.0,1111.0,17.4,50.9,1.0017,0.9659258262918559,-0.25881904509211723,0.516852784191776,-0.8560742955335181
2004-05-31 08:00:00,3.6,1252.0,22.7,1369.0,248.0,681.0,2120.0,1390.0,19.3,46.0,1.0185,0.8660254037851869,-0.49999999999870404,0.5162390325012609,-0.856444546554044
2004-05-31 09:00:00,2.2,1175.0,16.3,1188.0,213.0,790.0,1901.0,1251.0,20.9,43.6,1.0683,0.7071067811913377,-0.7071067811817573,0.5156250155790273,-0.8568143575530979
2004-05-31 10:00:00,1.6,1111.0,14.1,1120.0,161.0,839.0,1790.0,1141.0,25.6,33.3,1.0773,0.4999999999978352,-0.8660254037856885,0.5150107337405184,-0.8571837283406941
2004-05-31 11:00:00,1.4,1044.0,12.6,1069.0,144.0,889.0,1683.0,942.0,28.9,26.0,1.0188,0.25881904510520426,-0.9659258262883492,0.5143961873013869,-0.8575526587270291
2004-05-31 12:00:00,1.4,1018.0,13.1,1088.0,127.0,909.0,1677.0,795.0,30.3,22.8,0.9695,8.055991452376033e-12,-1.0,0.5137813765773481,-0.8579211485225697
2004-05-31 13:00:00,1.5,1060.0,14.2,1122.0,116.0,863.0,1721.0,836.0,30.9,24.4,1.0724,-0.2588190451036973,-0.965925826288753,0.5131663018842778,-0.8582891975379943
2004-05-31 14:00:00,1.3,1071.0,13.8,1110.0,124.0,864.0,1733.0,847.0,30.5,26.2,1.1278,-0.4999999999964841,-0.8660254037864685,0.5125509635381871,-0.8586568055842078
2004-05-31 15:00:00,1.2,1006.0,12.1,1054.0,115.0,921.0,1636.0,769.0,30.7,23.4,1.015,-0.7071067811799447,-0.7071067811931502,0.5119353618552227,-0.8590239724723416
2004-05-31 16:00:00,1.8,1104.0,15.7,1171.0,150.0,827.0,1803.0,968.0,28.1,29.8,1.1132,-0.8660254037844068,-0.5000000000000551,0.5113194971516664,-0.8593906980137538
2004-05-31 17:00:00,3.0,1196.0,21.4,1336.0,221.0,739.0,1971.0,1157.0,26.9,32.2,1.1267,-0.9659258262876859,-0.2588190451076802,0.510703369743911,-0.8597569820200439
2004-05-31 18:00:00,3.5,1243.0,25.0,1429.0,227.0,687.0,2093.0,1367.0,26.0,34.6,1.1485,-1.0,-1.0619335603970552e-11,0.5100869799485575,-0.8601228243029946
2004-05-31 19:00:00,2.4,1124.0,16.6,1199.0,156.0,794.0,1858.0,1101.0,24.5,37.7,1.1454,-0.9659258262894165,0.25881904510122133,0.5094703280822681,-0.8604882246746588
2004-05-31 20:00:00,1.1,1020.0,10.7,1003.0,97.0,904.0,1716.0,916.0,21.7,46.9,1.2044,-0.8660254037877502,0.49999999999426425,0.5088534144618645,-0.8608531829473026
2004-05-31 21:00:00,0.8,1035.0,7.5,878.0,78.0,977.0,1694.0,825.0,19.3,68.8,1.519,-0.7071067811846731,0.707106781188422,0.5082362394043026,-0.8612176989334186
2004-05-31 22:00:00,0.4,986.0,5.3,781.0,60.0,1063.0,1633.0,693.0,17.6,81.6,1.6296,-0.500000000002275,0.8660254037831252,0.5076188032266729,-0.8615817724457269
2004-05-31 23:00:00,0.6,1017.0,6.5,834.0,61.0,986.0,1676.0,734.0,17.8,80.3,1.6212,-0.25881904511015624,0.9659258262870224,0.5070011062461998,-0.861945403297175
2004-06-01 00:00:00,0.3,922.0,4.7,750.0,46.0,1085.0,1585.0,685.0,18.6,75.7,1.6074,1.3692354728017812e-12,1.0,0.5063831487802171,-0.8623085913009522
2004-06-01 01:00:00,0.0,830.0,2.9,644.0,17.0,1235.0,1487.0,524.0,19.6,68.4,1.5443,0.2588190450987453,0.96592582629008,0.5057649311462663,-0.8626713362704318
2004-06-01 02:00:00,0.0,805.0,2.0,583.0,18.0,1339.0,1494.0,527.0,18.0,76.4,1.5608,0.49999999999204425,0.8660254037890319,0.5051464536619489,-0.8630336380192586
2004-06-01 03:00:00,0.0,760.0,1.1,505.0,0.0,1527.0,1413.0,452.0,17.3,77.2,1.5104,0.7071067811866094,0.7071067811864856,0.5045277166450242,-0.86339549636129
2004-06-01 04:00:00,0.0,783.0,1.3,529.0,16.0,1437.0,1435.0,466.0,16.5,82.3,1.5318,0.8660254037818435,0.500000000004495,0.5039087204133851,-0.8637569111106116
2004-06-01 05:00:00,0.1,854.0,2.4,613.0,39.0,1272.0,1515.0,565.0,16.8,81.3,1.5452,0.9659258262863589,0.2588190451126322,0.5032894652850577,-0.8641178820815367
2004-06-01 06:00:00,0.3,985.0,6.1,816.0,107.0,987.0,1677.0,799.0,17.3,78.6,1.5412,1.0,1.1941086787927375e-12,0.5026699515782008,-0.8644784090886072
2004-06-01 07:00:00,1.4,1225.0,12.5,1067.0,190.0,760.0,1922.0,1102.0,16.9,80.9,1.5472,0.9659258262907433,-0.25881904509626935,0.502050179611082,-0.8648384919466063
2004-06-01 08:00:00,2.7,1313.0,19.5,1283.0,236.0,671.0,2180.0,1299.0,17.1,79.8,1.542,0.8660254037830376,-0.5000000000024266,0.5014301497021747,-0.8651981304705036
2004-06-01 09:00:00,2.3,1199.0,15.2,1156.0,227.0,758.0,1958.0,1272.0,18.5,70.3,1.4826,0.7071067811882982,-0.7071067811847969,0.5008098621700116,-0.8655573244755392
2004-06-01 10:00:00,1.8,1182.0,12.0,1051.0,211.0,829.0,1870.0,1206.0,19.6,66.7,1.5023,0.5000000000067149,-0.8660254037805618,0.5001893173332821,-0.8659160737771676
2004-06-01 11:00:00,1.6,1173.0,12.4,1063.0,201.0,814.0,1905.0,1218.0,20.4,63.1,1.4969,0.25881904510105214,-0.9659258262894618,0.4995685155108077,-0.8662743781910717
2004-06-01 12:00:00,1.9,1259.0,15.9,1178.0,191.0,722.0,2060.0,1367.0,21.6,61.8,1.5775,3.757452830387256e-12,-1.0,0.49894745702154225,-0.8666322375331628
2004-06-01 13:00:00,2.5,1263.0,15.7,1171.0,192.0,759.0,2029.0,1290.0,24.0,49.3,1.4509,-0.25881904509379333,-0.9659258262914068,0.4983261421845712,-0.866989651619581
2004-06-01 14:00:00,1.6,1156.0,13.5,1100.0,143.0,800.0,1884.0,1175.0,25.7,43.8,1.4262,-0.5000000000002067,-0.8660254037843192,0.4977045713190872,-0.8673466202667095
2004-06-01 15:00:00,1.5,1167.0,12.4,1065.0,148.0,808.0,1886.0,1139.0,24.6,47.5,1.4487,-0.7071067811829843,-0.7071067811901107,0.49708274474448827,-0.8677031432911176
